cohort,reaction_pt,a,b,c,d,N,PRR,PRR_LCL,PRR_UCL,ROR,ROR_LCL,ROR_UCL,chi2,flagged,unstable_den,sparse_bg
MINOXIDIL_TOPICAL,CONDITION AGGRAVATED,6,81,24599,540816,6,1.585192,0.732367,3.431111,1.62854,0.71057,3.732414,1.354814,False,False,False
MINOXIDIL_TOPICAL,DEPRESSION,1,86,7856,557559,1,0.827269,0.117837,5.807796,0.82526,0.114917,5.926487,0.036569,False,False,False
MINOXIDIL_TOPICAL,DIZZINESS,2,85,20257,545158,2,0.641657,0.163054,2.525078,0.633225,0.155807,2.573536,0.415075,False,False,False
MINOXIDIL_TOPICAL,DRUG INEFFECTIVE,10,77,42718,522697,10,1.521378,0.849121,2.725866,1.58909,0.822228,3.071176,1.932355,False,False,False
MINOXIDIL_TOPICAL,DRY THROAT,1,86,510,564905,1,12.743182,1.811877,89.624569,12.879731,1.790296,92.659227,10.810247,False,False,False
MINOXIDIL_TOPICAL,EAR DISCOMFORT,1,86,565,564850,1,11.502696,1.635807,80.884849,11.62482,1.616163,83.615621,9.58228,False,False,False
MINOXIDIL_TOPICAL,EPISTAXIS,1,86,3100,562315,1,2.096459,0.298564,14.720911,2.109209,0.29365,15.149859,0.57643,False,False,False
MINOXIDIL_TOPICAL,ERECTILE DYSFUNCTION,1,86,609,564806,1,10.671631,1.517812,75.031502,10.784091,1.499465,77.558728,8.760417,False,False,False
MINOXIDIL_TOPICAL,ERYTHEMA,1,86,7995,557420,1,0.812886,0.115789,5.70681,0.81071,0.112891,5.821986,0.043683,False,False,False
MINOXIDIL_TOPICAL,EXCESSIVE GRANULATION TISSUE,1,86,48,565367,1,135.396312,18.898392,970.038177,136.95906,18.6925,1003.492519,130.692498,False,False,False
MINOXIDIL_TOPICAL,EXPIRED PRODUCT ADMINISTERED,3,84,794,564621,3,24.555502,8.059412,74.815968,25.39677,8.011547,80.508292,67.628829,True,False,False
MINOXIDIL_TOPICAL,EYE SWELLING,1,86,1265,564150,1,5.137568,0.731323,36.091598,5.185679,0.721637,37.264271,3.337051,False,False,False
MINOXIDIL_TOPICAL,FLUID RETENTION,1,86,2433,562982,1,2.671197,0.380382,18.758242,2.69063,0.374565,19.327711,1.04965,False,False,False
MINOXIDIL_TOPICAL,FURUNCLE,1,86,434,564981,1,14.974707,2.128445,105.354807,15.137204,2.103384,108.936317,13.021523,False,False,False
MINOXIDIL_TOPICAL,HAIR TEXTURE ABNORMAL,1,86,364,565051,1,17.854459,2.536654,125.670153,18.050441,2.507111,129.957727,15.877125,False,False,False
MINOXIDIL_TOPICAL,HALLUCINATION,1,86,3596,561819,1,1.807292,0.257394,12.689884,1.816679,0.252934,13.048138,0.362814,False,False,False
MINOXIDIL_TOPICAL,HEADACHE,5,82,30408,535007,5,1.068637,0.456273,2.502856,1.072822,0.434896,2.646489,0.023291,False,False,False
MINOXIDIL_TOPICAL,HEART RATE INCREASED,2,85,5764,559651,2,2.255039,0.572937,8.875677,2.28457,0.562029,9.286458,1.410882,False,False,False
MINOXIDIL_TOPICAL,HEART RATE IRREGULAR,1,86,1282,564133,1,5.069441,0.721632,35.612637,5.11676,0.712053,36.768644,3.271577,False,False,False
MINOXIDIL_TOPICAL,HEPATIC CYTOLYSIS,1,86,656,564759,1,9.907047,1.409229,69.647699,10.010618,1.392078,71.987692,8.005097,False,False,False
MINOXIDIL_TOPICAL,HYPERSENSITIVITY,1,86,7355,558060,1,0.88362,0.125863,6.203458,0.882266,0.122854,6.335923,0.015528,False,False,False
MINOXIDIL_TOPICAL,HYPERTRICHOSIS,1,86,38,565377,1,171.026921,23.744502,1231.872853,173.003978,23.487638,1274.303351,164.709954,False,False,False
MINOXIDIL_TOPICAL,INAPPROPRIATE SCHEDULE OF PRODUCT ADMINISTRATION,5,82,22832,542583,5,1.423227,0.607656,3.333423,1.449033,0.587389,3.574627,0.655616,False,False,False
MINOXIDIL_TOPICAL,INCORRECT DOSE ADMINISTERED,3,84,8960,556455,3,2.176012,0.715609,6.616778,2.218013,0.701023,7.017712,1.936764,False,False,False
MINOXIDIL_TOPICAL,INTENTIONAL DOSE OMISSION,1,86,2518,562897,1,2.581026,0.367546,18.124773,2.59941,0.361871,18.672195,0.972416,False,False,False
MINOXIDIL_TOPICAL,INTRACRANIAL ANEURYSM,1,86,149,565266,1,43.617604,6.172817,308.205352,44.113157,6.103519,318.827654,41.373901,False,False,False
MINOXIDIL_TOPICAL,JOINT SWELLING,1,86,7940,557475,1,0.818517,0.116591,5.746345,0.816406,0.113684,5.862898,0.040807,False,False,False
MINOXIDIL_TOPICAL,MOOD SWINGS,2,85,778,564637,2,16.707,4.238133,65.860101,17.076576,4.194634,69.519646,29.49867,False,False,False
MINOXIDIL_TOPICAL,MYOCARDIAL INFARCTION,1,86,3313,562102,1,1.961673,0.279375,13.77419,1.972855,0.274672,14.170185,0.474078,False,False,False
MINOXIDIL_TOPICAL,NEOPLASM MALIGNANT,1,86,2322,563093,1,2.79889,0.398558,19.655334,2.819808,0.392541,20.256026,1.160444,False,False,False
MINOXIDIL_TOPICAL,OFF LABEL USE,3,84,61799,503616,3,0.315492,0.103771,0.959183,0.291045,0.092002,0.920709,5.001865,False,False,False
MINOXIDIL_TOPICAL,OVERDOSE,3,84,3559,561856,3,5.478244,1.801064,16.663016,5.638181,1.781496,17.844039,11.042658,True,False,False
MINOXIDIL_TOPICAL,PERIPHERAL SWELLING,1,86,10810,554605,1,0.601205,0.085639,4.220581,0.596568,0.083075,4.284019,0.269662,False,False,False
MINOXIDIL_TOPICAL,PRODUCT ADMINISTERED AT INAPPROPRIATE SITE,4,83,844,564571,4,30.801057,11.798492,80.409013,32.237252,11.793128,88.122543,114.962456,True,False,False
MINOXIDIL_TOPICAL,PRODUCT USE ISSUE,1,86,8427,556988,1,0.771214,0.109854,5.414223,0.768554,0.107022,5.519213,0.068889,False,False,False
MINOXIDIL_TOPICAL,PRURITUS,1,86,17676,547739,1,0.367675,0.052376,2.581063,0.360322,0.050178,2.587425,1.122495,False,False,False
MINOXIDIL_TOPICAL,RASH,1,86,18456,546959,1,0.352136,0.050162,2.471974,0.344603,0.047989,2.474539,1.232096,False,False,False
MINOXIDIL_TOPICAL,SEXUAL DYSFUNCTION,1,86,237,565178,1,27.422038,3.890319,193.292173,27.729271,3.845938,199.928462,25.362211,False,False,False
MINOXIDIL_TOPICAL,SKIN LESION,1,86,2078,563337,1,3.127538,0.445334,21.96437,3.152276,0.438801,22.645424,1.45192,False,False,False
MINOXIDIL_TOPICAL,SYNCOPE,1,86,3401,562014,1,1.910915,0.272148,13.417683,1.921507,0.267525,13.801269,0.436724,False,False,False
MINOXIDIL_TOPICAL,THERAPEUTIC PRODUCT EFFECT DECREASED,1,86,3656,561759,1,1.777632,0.253171,12.48157,1.786674,0.248758,12.832572,0.342299,False,False,False
MINOXIDIL_TOPICAL,TRANSAMINASES INCREASED,1,86,613,564802,1,10.601995,1.507924,74.541114,10.713646,1.489686,77.051286,8.691591,False,False,False
MINOXIDIL_TOPICAL,UNDERDOSE,1,86,2611,562804,1,2.489093,0.35446,17.478951,2.506408,0.348929,18.003895,0.894637,False,False,False
MINOXIDIL_TOPICAL,URTICARIA,1,86,5822,559593,1,1.116287,0.158998,7.837177,1.117639,0.155624,8.026512,0.012238,False,False,False
MINOXIDIL_TOPICAL,WEIGHT INCREASED,1,86,14291,551124,1,0.454763,0.064781,3.192461,0.448423,0.062446,3.220108,0.670612,False,False,False
MINOXIDIL_TOPICAL,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,2,85,12039,553376,2,1.079662,0.274344,4.248934,1.081536,0.266103,4.395749,0.012009,False,False,False
OTHER,22Q11.2 DELETION SYNDROME,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,5-ALPHA-REDUCTASE DEFICIENCY,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,5-HYDROXYINDOLACETIC ACID IN URINE,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,5-HYDROXYINDOLACETIC ACID IN URINE INCREASED,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,5-HYDROXYINDOLACETIC ACID INCREASED,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,5Q MINUS SYNDROME,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,ABDOMEN CRUSHING,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,ABDOMINAL ABSCESS,223,565108,0,171,223,0.135998,0.008514,2.172359,0.135656,0.008424,2.184442,2.739484,False,True,False
OTHER,ABDOMINAL ADHESIONS,131,565200,0,171,131,0.080017,0.004998,1.280919,0.079803,0.004945,1.287827,5.269901,False,True,False
OTHER,ABDOMINAL BRUIT,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,ABDOMINAL CAVITY DRAINAGE,12,565319,0,171,12,0.007606,0.000452,0.127965,0.007584,0.000447,0.12861,62.25151,False,True,False
OTHER,ABDOMINAL COMPARTMENT SYNDROME,11,565320,0,171,11,0.006998,0.000414,0.118286,0.006977,0.00041,0.11888,67.521743,False,True,False
OTHER,ABDOMINAL DISCOMFORT,9669,555662,0,171,9669,5.883813,0.369468,93.700396,5.9688,0.371791,95.824176,2.062041,False,True,False
OTHER,ABDOMINAL DISTENSION,5675,559656,0,171,5675,3.453496,0.216848,55.000099,3.478377,0.216654,55.845297,0.880288,False,True,False
OTHER,ABDOMINAL FAT APRON,18,565313,0,171,18,0.011257,0.000681,0.186063,0.011225,0.000674,0.187012,42.280769,False,True,False
OTHER,ABDOMINAL HERNIA,288,565043,0,171,288,0.17555,0.010998,2.802182,0.175129,0.010883,2.818099,1.933606,False,True,False
OTHER,ABDOMINAL HERNIA INFECTION,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,ABDOMINAL HERNIA OBSTRUCTIVE,8,565323,0,171,8,0.005172,0.0003,0.089264,0.005157,0.000296,0.089706,90.359824,False,True,False
OTHER,ABDOMINAL HERNIA PERFORATION,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,ABDOMINAL HERNIA REPAIR,9,565322,0,171,9,0.005781,0.000338,0.098934,0.005764,0.000334,0.099428,81.224531,False,True,False
OTHER,ABDOMINAL INCARCERATED HERNIA,7,565324,0,171,7,0.004564,0.000262,0.079598,0.00455,0.000259,0.07999,101.779015,False,True,False
OTHER,ABDOMINAL INFECTION,168,565163,0,171,168,0.102531,0.006412,1.639432,0.102263,0.006344,1.648386,3.917394,False,True,False
OTHER,ABDOMINAL INJURY,33,565298,0,171,33,0.020384,0.001254,0.331371,0.020326,0.00124,0.333085,23.193892,False,True,False
OTHER,ABDOMINAL LYMPHADENOPATHY,37,565294,0,171,37,0.022818,0.001407,0.370125,0.022754,0.001392,0.372044,20.649581,False,True,False
OTHER,ABDOMINAL MASS,210,565121,0,171,210,0.128088,0.008017,2.046394,0.127763,0.007933,2.057729,2.961696,False,True,False
OTHER,ABDOMINAL MIGRAINE,6,565325,0,171,6,0.003955,0.000224,0.06994,0.003944,0.000221,0.070282,116.460919,False,True,False
OTHER,ABDOMINAL NEOPLASM,33,565298,0,171,33,0.020384,0.001254,0.331371,0.020326,0.00124,0.333085,23.193892,False,True,False
OTHER,ABDOMINAL OPERATION,67,565264,0,171,67,0.041073,0.002553,0.660795,0.040959,0.002525,0.664274,11.11295,False,True,False
OTHER,ABDOMINAL PAIN,12188,553143,1,170,12188,3.686598,0.522236,26.024633,3.745794,0.524555,26.748327,2.000816,False,True,False
OTHER,ABDOMINAL PAIN LOWER,1081,564250,0,171,1081,0.658084,0.0413,10.486038,0.657429,0.040927,10.560476,0.088953,False,True,False
OTHER,ABDOMINAL PAIN UPPER,9679,555652,0,171,9679,5.889898,0.36985,93.797292,5.975081,0.372182,95.924994,2.065084,False,True,False
OTHER,ABDOMINAL REBOUND TENDERNESS,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,ABDOMINAL RIGIDITY,162,565169,0,171,162,0.09888,0.006183,1.581295,0.098621,0.006117,1.589914,4.094662,False,True,False
OTHER,ABDOMINAL SEPSIS,16,565315,0,171,16,0.01004,0.000605,0.166694,0.010011,0.000598,0.167541,47.371208,False,True,False
OTHER,ABDOMINAL STRANGULATED HERNIA,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,ABDOMINAL SYMPTOM,31,565300,0,171,31,0.019167,0.001178,0.311994,0.019113,0.001165,0.313606,24.704691,False,True,False
OTHER,ABDOMINAL TENDERNESS,252,565079,0,171,252,0.153644,0.009622,2.453356,0.153266,0.009521,2.467132,2.327528,False,True,False
OTHER,ABDOMINAL TRANSPOSITION,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,ABDOMINAL WALL ABSCESS,31,565300,0,171,31,0.019167,0.001178,0.311994,0.019113,0.001165,0.313606,24.704691,False,True,False
OTHER,ABDOMINAL WALL CYST,17,565314,0,171,17,0.010649,0.000643,0.176378,0.010618,0.000636,0.177276,44.68457,False,True,False
OTHER,ABDOMINAL WALL DISORDER,11,565320,0,171,11,0.006998,0.000414,0.118286,0.006977,0.00041,0.11888,67.521743,False,True,False
OTHER,ABDOMINAL WALL HAEMATOMA,35,565296,0,171,35,0.021601,0.00133,0.350748,0.02154,0.001316,0.352565,21.851028,False,True,False
OTHER,ABDOMINAL WALL HAEMORRHAGE,15,565316,0,171,15,0.009432,0.000567,0.15701,0.009404,0.00056,0.157807,50.393712,False,True,False
OTHER,ABDOMINAL WALL INFECTION,8,565323,0,171,8,0.005172,0.0003,0.089264,0.005157,0.000296,0.089706,90.359824,False,True,False
OTHER,ABDOMINAL WALL MASS,7,565324,0,171,7,0.004564,0.000262,0.079598,0.00455,0.000259,0.07999,101.779015,False,True,False
OTHER,ABDOMINAL WALL OEDEMA,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,ABDOMINAL WALL OPERATION,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,ABDOMINAL WALL PAIN,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,ABDOMINAL WALL WOUND,11,565320,0,171,11,0.006998,0.000414,0.118286,0.006977,0.00041,0.11888,67.521743,False,True,False
OTHER,ABDOMINAL WOUND DEHISCENCE,10,565321,0,171,10,0.006389,0.000376,0.108609,0.006371,0.000372,0.109152,73.750256,False,True,False
OTHER,ABDOMINOPLASTY,22,565309,0,171,22,0.013691,0.000834,0.224807,0.013652,0.000825,0.225959,34.756088,False,True,False
OTHER,ABERRANT AORTIC ARCH,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,ABERRANT MOTOR BEHAVIOUR,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,ABETALIPOPROTEINAEMIA,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,ABIOTROPHIA DEFECTIVA ENDOCARDITIS,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,ABNORMAL BEHAVIOUR,824,564507,0,171,824,0.501702,0.03148,7.995809,0.500974,0.031181,8.048898,0.24767,False,True,False
OTHER,ABNORMAL CLOTTING FACTOR,12,565319,0,171,12,0.007606,0.000452,0.127965,0.007584,0.000447,0.12861,62.25151,False,True,False
OTHER,ABNORMAL CORD INSERTION,10,565321,0,171,10,0.006389,0.000376,0.108609,0.006371,0.000372,0.109152,73.750256,False,True,False
OTHER,ABNORMAL DNA METHYLATION,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,ABNORMAL DREAMS,645,564686,0,171,645,0.392782,0.02464,6.261369,0.392087,0.024398,6.300941,0.469536,False,True,False
OTHER,ABNORMAL FAECES,655,564676,0,171,655,0.398867,0.025022,6.358265,0.398169,0.024777,6.398563,0.453166,False,True,False
OTHER,ABNORMAL LABOUR,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,ABNORMAL LABOUR AFFECTING FOETUS,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,ABNORMAL LOSS OF WEIGHT,152,565179,0,171,152,0.092795,0.005801,1.484399,0.09255,0.005739,1.492463,4.421321,False,True,False
OTHER,ABNORMAL MENSTRUAL CLOTS,19,565312,0,171,19,0.011866,0.000719,0.195749,0.011832,0.000711,0.196748,40.117378,False,True,False
OTHER,ABNORMAL ORGAN GROWTH,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,ABNORMAL PALMAR/PLANTAR CREASES,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,ABNORMAL SENSATION IN EYE,104,565227,0,171,104,0.063587,0.003967,1.019303,0.063414,0.003924,1.024746,6.863426,False,True,False
OTHER,ABNORMAL SLEEP-RELATED EVENT,23,565308,0,171,23,0.0143,0.000872,0.234494,0.014259,0.000863,0.235697,33.266891,False,True,False
OTHER,ABNORMAL UTERINE BLEEDING,67,565264,0,171,67,0.041073,0.002553,0.660795,0.040959,0.002525,0.664274,11.11295,False,True,False
OTHER,ABNORMAL WEIGHT GAIN,175,565156,0,171,175,0.10679,0.00668,1.707259,0.106513,0.006609,1.716606,3.726014,False,True,False
OTHER,ABNORMAL WITHDRAWAL BLEEDING,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,ABO INCOMPATIBILITY,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,ABORTION,75,565256,0,171,75,0.045941,0.002859,0.73831,0.045814,0.002828,0.742209,9.842609,False,True,False
OTHER,ABORTION COMPLETE,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,ABORTION EARLY,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,ABORTION INCOMPLETE,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,ABORTION INDUCED,185,565146,0,171,185,0.112875,0.007062,1.804155,0.112584,0.006987,1.814065,3.477879,False,True,False
OTHER,ABORTION INDUCED COMPLICATED,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,ABORTION INDUCED INCOMPLETE,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,ABORTION INFECTED,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,ABORTION LATE,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,ABORTION MISSED,18,565313,0,171,18,0.011257,0.000681,0.186063,0.011225,0.000674,0.187012,42.280769,False,True,False
OTHER,ABORTION OF ECTOPIC PREGNANCY,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,ABORTION SPONTANEOUS,1068,564263,0,171,1068,0.650174,0.040803,10.360073,0.649511,0.040434,10.433376,0.094246,False,True,False
OTHER,ABORTION SPONTANEOUS INCOMPLETE,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,ABORTION THREATENED,9,565322,0,171,9,0.005781,0.000338,0.098934,0.005764,0.000334,0.099428,81.224531,False,True,False
OTHER,ABSCESS,1478,563853,0,171,1478,0.899655,0.05647,14.332812,0.899392,0.056,14.444728,0.005609,False,True,False
OTHER,ABSCESS BACTERIAL,30,565301,0,171,30,0.018559,0.001139,0.302306,0.018506,0.001127,0.303867,25.533223,False,True,False
OTHER,ABSCESS DRAINAGE,49,565282,0,171,49,0.03012,0.001865,0.48639,0.030035,0.001845,0.48893,15.460346,False,True,False
OTHER,ABSCESS FUNGAL,11,565320,0,171,11,0.006998,0.000414,0.118286,0.006977,0.00041,0.11888,67.521743,False,True,False
OTHER,ABSCESS INTESTINAL,153,565178,0,171,153,0.093404,0.005839,1.494089,0.093157,0.005777,1.502208,4.386728,False,True,False
OTHER,ABSCESS JAW,37,565294,0,171,37,0.022818,0.001407,0.370125,0.022754,0.001392,0.372044,20.649581,False,True,False
OTHER,ABSCESS LIMB,354,564977,0,171,354,0.21571,0.01352,3.441695,0.215218,0.013381,3.461653,1.424664,False,True,False
OTHER,ABSCESS NECK,30,565301,0,171,30,0.018559,0.001139,0.302306,0.018506,0.001127,0.303867,25.533223,False,True,False
OTHER,ABSCESS OF EYELID,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,ABSCESS OF SALIVARY GLAND,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,ABSCESS ORAL,138,565193,0,171,138,0.084276,0.005266,1.348746,0.084052,0.00521,1.356037,4.958338,False,True,False
OTHER,ABSCESS RUPTURE,18,565313,0,171,18,0.011257,0.000681,0.186063,0.011225,0.000674,0.187012,42.280769,False,True,False
OTHER,ABSCESS SOFT TISSUE,8,565323,0,171,8,0.005172,0.0003,0.089264,0.005157,0.000296,0.089706,90.359824,False,True,False
OTHER,ABSCESS SWEAT GLAND,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,ABSENCE OF IMMEDIATE TREATMENT RESPONSE,8,565323,0,171,8,0.005172,0.0003,0.089264,0.005157,0.000296,0.089706,90.359824,False,True,False
OTHER,ABULIA,34,565297,0,171,34,0.020993,0.001292,0.341059,0.020933,0.001278,0.342825,22.503268,False,True,False
OTHER,ACALCULIA,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,ACANTHAMOEBA INFECTION,7,565324,0,171,7,0.004564,0.000262,0.079598,0.00455,0.000259,0.07999,101.779015,False,True,False
OTHER,ACANTHOLYSIS,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,ACANTHOSIS,8,565323,0,171,8,0.005172,0.0003,0.089264,0.005157,0.000296,0.089706,90.359824,False,True,False
OTHER,ACANTHOSIS NIGRICANS,6,565325,0,171,6,0.003955,0.000224,0.06994,0.003944,0.000221,0.070282,116.460919,False,True,False
OTHER,ACARODERMATITIS,78,565253,0,171,78,0.047767,0.002973,0.767378,0.047634,0.002941,0.771435,9.432689,False,True,False
OTHER,ACCELERATED HYPERTENSION,8,565323,0,171,8,0.005172,0.0003,0.089264,0.005157,0.000296,0.089706,90.359824,False,True,False
OTHER,ACCELERATED IDIOVENTRICULAR RHYTHM,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,ACCESSORY AURICLE,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,ACCESSORY BREAST,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,ACCESSORY MUSCLE,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,ACCESSORY RENAL ARTERY,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,ACCESSORY SPLEEN,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,ACCIDENT,764,564567,0,171,764,0.465192,0.029187,7.414432,0.464468,0.028907,7.462867,0.307636,False,True,False
OTHER,ACCIDENT AT HOME,30,565301,0,171,30,0.018559,0.001139,0.302306,0.018506,0.001127,0.303867,25.533223,False,True,False
